doi_norm;inst_short_oa;inst_full_oa;institution_ror;affiliation_name;affiliation_identifier;affiliation_identifier_scheme;affiliation_scheme_uri;oa_full_norm;oa_short_norm;dc_aff_norm;manual_match
10.14473/csda/b73gvd;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/b73gvd;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/b73gvd;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/b73gvd;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/b73gvd;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/b73gvd;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/b73gvd;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/b73gvd;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/b73gvd;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cct4pj;INESAN;Institute for Evaluation and Social Analyses;https://ror.org/04r1srr11;Inesan s.r.o.;;;;institutefor evaluation and social analyses;inesan;inesans.r.o.;""
10.14473/csda/cct4pj;INESAN;Institute for Evaluation and Social Analyses;https://ror.org/04r1srr11;Institut evaluací a sociálních analýz (INESAN);;;;institutefor evaluation and social analyses;inesan;institutevaluaci a socialnich analyz (inesan);""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/cusnbr;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/d0nlzk;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/d0nlzk;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/d0nlzk;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/decebq;Institute of Philosophy;Institute of Philosophy;https://ror.org/01hyg6578;Institute of Philosophy of the Czech Academy of Sciences;;;;instituteof philosophy;instituteof philosophy;instituteof philosophy of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/edq9ca;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
10.14473/csda/eedbwc;CERGE-EI;Center for Economic Research and Graduate Education – Economics Institute;https://ror.org/0362ttz08;CERGE-EI;;;;centerfor economic research and graduate education – economics institute;cergeei;cergeei;""
10.14473/csda/eedbwc;CERGE-EI;Center for Economic Research and Graduate Education – Economics Institute;https://ror.org/0362ttz08;CERGE-EI;;;;centerfor economic research and graduate education – economics institute;cergeei;cergeei;""
10.14473/csda/eedbwc;CERGE-EI;Center for Economic Research and Graduate Education – Economics Institute;https://ror.org/0362ttz08;CERGE-EI;;;;centerfor economic research and graduate education – economics institute;cergeei;cergeei;""
10.14473/csda/eedbwc;CERGE-EI;Center for Economic Research and Graduate Education – Economics Institute;https://ror.org/0362ttz08;CERGE-EI;;;;centerfor economic research and graduate education – economics institute;cergeei;cergeei;""
10.14473/csda/eedbwc;CERGE-EI;Center for Economic Research and Graduate Education – Economics Institute;https://ror.org/0362ttz08;CERGE-EI;;;;centerfor economic research and graduate education – economics institute;cergeei;cergeei;""
10.14473/csda/eedbwc;CERGE-EI;Center for Economic Research and Graduate Education – Economics Institute;https://ror.org/0362ttz08;CERGE-EI;;;;centerfor economic research and graduate education – economics institute;cergeei;cergeei;""
10.14473/csda/eedbwc;CERGE-EI;Center for Economic Research and Graduate Education – Economics Institute;https://ror.org/0362ttz08;CERGE-EI;;;;centerfor economic research and graduate education – economics institute;cergeei;cergeei;""
10.14473/csda/fuer5d;CERGE-EI;Center for Economic Research and Graduate Education – Economics Institute;https://ror.org/0362ttz08;CERGE-EI;;;;centerfor economic research and graduate education – economics institute;cergeei;cergeei;""
10.14473/csda/fuer5d;CERGE-EI;Center for Economic Research and Graduate Education – Economics Institute;https://ror.org/0362ttz08;CERGE-EI;;;;centerfor economic research and graduate education – economics institute;cergeei;cergeei;""
10.14473/csda/geuezw;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University, Brno, Czech Republic;;;;masarykuniversity;mu;masarykuniversity, brno, czech republic;""
10.14473/csda/geuezw;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University, Brno, Czech Republic;;;;masarykuniversity;mu;masarykuniversity, brno, czech republic;""
10.14473/csda/icjgda;Institute of Sociology;Institute of Sociology;https://ror.org/018hy5194;Institute of Sociology of the Czech Academy of Sciences;;;;instituteof sociology;instituteof sociology;instituteof sociology of the czech academy of sciences;""
